id,catalogLevelId,subjectName,period,coverageStatus,units,moduleIndexCount,lessonsActivities,objectives,competencies,officialSource,structuredContent,themes,missingReason,applicability,expectedBasis,documentaryUsable,assessmentGuidance,locators,validatedFor
"annual-scope-v1-fr-primary-ce1-education-physique-et-sportive","fr-primary-ce1","Éducation physique et sportive","YEAR","COMPLETE","11","0","11","11","11","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-verified-fr-primary-ce1-eps-1"",""annual-verified-fr-primary-ce1-eps-2"",""annual-verified-fr-primary-ce1-eps-3"",""annual-verified-fr-primary-ce1-eps-4"",""annual-verified-fr-primary-ce1-eps-5"",""annual-verified-fr-primary-ce1-eps-6"",""annual-verified-fr-primary-ce1-eps-7"",""annual-verified-fr-primary-ce1-eps-8"",""annual-verified-fr-primary-ce1-eps-9"",""annual-verified-fr-primary-ce1-eps-10"",""annual-verified-fr-primary-ce1-eps-11""]","[""La maison"",""Le village, la ville"",""L’école"",""Les métiers"",""Les voyages"",""La santé"",""Les jeux"",""Les communications""]","Tableaux de cette discipline ou sous-discipline structurés intégralement pour la colonne de classe, avec objectifs, compétences, activités et critères d’évaluation. Calendrier et séances détaillées à préparer localement ; aucune équivalence avec le domaine sciences entier.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[""Observer le respect des consignes et des autres, la pertinence des actions, les gestes de communication et le vocabulaire utilisé ; valoriser la coopération.""]","[""PDF p. 152, tableau 51, unité 1, colonne CE1 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 153, tableau 51, unité 2, colonne CE1 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 153, tableau 51, unité 3, colonne CE1 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 154, tableau 52, unité 4, colonne CE1 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 154, tableau 52, unité 5, colonne CE1 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 155, tableau 52, unité 6, colonne CE1 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 155, tableau 52, unité 7, colonne CE1 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 155, tableau 52, unité 8, colonne CE1 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 156, tableau 53, unité 1, colonne CE1 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 156, tableau 53, unité 2, colonne CE1 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 156, tableau 53, unité 3, colonne CE1 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157.""]",""
"annual-scope-v1-fr-primary-ce1-developpement-personnel","fr-primary-ce1","Développement personnel","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-gap-v1-fr-primary-ce1-subject-9""]","[""Artisanat"",""Activités agropastorales"",""Vie domestique""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 157 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-fr-primary-ce2-francais-et-litterature","fr-primary-ce2","Français et littérature","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-gap-v1-fr-primary-ce2-subject-0""]","[""Expression orale"",""Lecture et littérature"",""Écriture"",""Étude de la langue""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 22 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-fr-primary-ce2-english-language","fr-primary-ce2","English language","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-gap-v1-fr-primary-ce2-subject-1""]","[""Listening and speaking"",""Reading"",""Writing"",""Grammar and vocabulary""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 51 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-fr-primary-ce2-langues-et-cultures-nationales","fr-primary-ce2","Langues et cultures nationales","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-gap-v1-fr-primary-ce2-subject-2""]","[""Communication orale"",""Culture nationale"",""Échanges et activités collectives""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 64 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-fr-primary-ce2-mathematiques","fr-primary-ce2","Mathématiques","YEAR","PARTIAL_BLOCKING","8","0","0","8","8","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-math-v1-fr-primary-ce2-1"",""annual-math-v1-fr-primary-ce2-2"",""annual-math-v1-fr-primary-ce2-3"",""annual-math-v1-fr-primary-ce2-4"",""annual-math-v1-fr-primary-ce2-5"",""annual-math-v1-fr-primary-ce2-6"",""annual-math-v1-fr-primary-ce2-7"",""annual-math-v1-fr-primary-ce2-8""]","[""La maison"",""Le village, la ville"",""L’école"",""Les métiers"",""Les voyages"",""La santé"",""Les jeux"",""Les communications""]","Extraits annuels et objectifs documentés ; totalité des cellules et leçons non structurée. Anomalies exclues explicitement.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[""Vérifier cohérence du raisonnement et exactitude de la réponse."",""Vérifier cohérence du raisonnement et exactitude de la réponse."",""Vérifier cohérence du raisonnement et exactitude de la réponse."",""Vérifier cohérence du raisonnement et exactitude de la réponse."",""Vérifier cohérence du raisonnement et exactitude de la réponse."",""Vérifier cohérence du raisonnement et exactitude de la réponse."",""Vérifier cohérence du raisonnement et exactitude de la réponse."",""Vérifier cohérence du raisonnement et exactitude de la réponse.""]","[""PDF 74 — colonne CE2, unité 1"",""PDF 75 — colonne CE2, unité 2"",""PDF 76 — colonne CE2, unité 3"",""PDF 77 — colonne CE2, unité 4"",""PDF 78 — colonne CE2, unité 5"",""PDF 79 — colonne CE2, unité 6"",""PDF 80 — colonne CE2, unité 7"",""PDF 81 — colonne CE2, unité 8""]",""
"annual-scope-v1-fr-primary-ce2-sciences-et-technologies","fr-primary-ce2","Sciences et technologies","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-gap-v1-fr-primary-ce2-subject-4""]","[""Sciences de la vie"",""Matière"",""Technologie"",""Activités agropastorales"",""Environnement""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 91 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-fr-primary-ce2-technologies-de-l-information-et-de-la-communication","fr-primary-ce2","Technologies de l’information et de la communication","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-gap-v1-fr-primary-ce2-subject-5""]","[""Environnement informatique"",""Usages responsables"",""Santé et sécurité"",""Production numérique"",""Internet"",""Programmation élémentaire""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 108 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-fr-primary-ce2-sciences-humaines-et-sociales","fr-primary-ce2","Sciences humaines et sociales","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-gap-v1-fr-primary-ce2-subject-6""]","[""Vie collective"",""Droits et devoirs"",""Citoyenneté"",""Paix et sécurité"",""Histoire"",""Géographie""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 117 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-fr-primary-ce2-education-artistique","fr-primary-ce2","Éducation artistique","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-gap-v1-fr-primary-ce2-subject-7""]","[""Arts visuels"",""Musique"",""Arts dramatiques"",""Danse""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 140 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-fr-primary-ce2-education-physique-et-sportive","fr-primary-ce2","Éducation physique et sportive","YEAR","COMPLETE","11","0","11","11","11","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-verified-fr-primary-ce2-eps-1"",""annual-verified-fr-primary-ce2-eps-2"",""annual-verified-fr-primary-ce2-eps-3"",""annual-verified-fr-primary-ce2-eps-4"",""annual-verified-fr-primary-ce2-eps-5"",""annual-verified-fr-primary-ce2-eps-6"",""annual-verified-fr-primary-ce2-eps-7"",""annual-verified-fr-primary-ce2-eps-8"",""annual-verified-fr-primary-ce2-eps-9"",""annual-verified-fr-primary-ce2-eps-10"",""annual-verified-fr-primary-ce2-eps-11""]","[""La maison"",""Le village, la ville"",""L’école"",""Les métiers"",""Les voyages"",""La santé"",""Les jeux"",""Les communications""]","Tableaux de cette discipline ou sous-discipline structurés intégralement pour la colonne de classe, avec objectifs, compétences, activités et critères d’évaluation. Calendrier et séances détaillées à préparer localement ; aucune équivalence avec le domaine sciences entier.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[""Observer le respect des consignes et des autres, la pertinence des actions, les gestes de communication et le vocabulaire utilisé ; valoriser la coopération.""]","[""PDF p. 152, tableau 51, unité 1, colonne CE2 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 153, tableau 51, unité 2, colonne CE2 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 153, tableau 51, unité 3, colonne CE2 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 154, tableau 52, unité 4, colonne CE2 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 154, tableau 52, unité 5, colonne CE2 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 155, tableau 52, unité 6, colonne CE2 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 155, tableau 52, unité 7, colonne CE2 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 155, tableau 52, unité 8, colonne CE2 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 156, tableau 53, unité 1, colonne CE2 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 156, tableau 53, unité 2, colonne CE2 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157."",""PDF p. 156, tableau 53, unité 3, colonne CE2 ; démarche et évaluation p. 151. Section complète pp. 149–156, section suivante p. 157.""]",""
"annual-scope-v1-fr-primary-ce2-developpement-personnel","fr-primary-ce2","Développement personnel","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-gap-v1-fr-primary-ce2-subject-9""]","[""Artisanat"",""Activités agropastorales"",""Vie domestique""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 157 — introduction/attentes disciplinaires du niveau 2; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-fr-primary-cm1-francais-et-litterature","fr-primary-cm1","Français et littérature","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm1-subject-0""]","[""Expression orale"",""Lecture et littérature"",""Écriture"",""Étude de la langue""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 22 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
"annual-scope-v1-fr-primary-cm1-english-language","fr-primary-cm1","English language","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm1-subject-1""]","[""Listening and speaking"",""Reading"",""Writing"",""Grammar and vocabulary""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX","true","[]","[""PDF 46 — introduction/attentes disciplinaires du niveau 3; objectifs communs au niveau, pas une attribution des cellules de l’autre classe""]",""
