id,catalogLevelId,subjectName,period,coverageStatus,units,moduleIndexCount,lessonsActivities,objectives,competencies,officialSource,structuredContent,themes,missingReason,applicability,expectedBasis
"annual-scope-v1-fr-primary-ce2-sciences-humaines-et-sociales","fr-primary-ce2","Sciences humaines et sociales","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-gap-v1-fr-primary-ce2-subject-6""]","[""Vie collective"",""Droits et devoirs"",""Citoyenneté"",""Paix et sécurité"",""Histoire"",""Géographie""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-ce2-education-artistique","fr-primary-ce2","Éducation artistique","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-gap-v1-fr-primary-ce2-subject-7""]","[""Arts visuels"",""Musique"",""Arts dramatiques"",""Danse""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-ce2-education-physique-et-sportive","fr-primary-ce2","Éducation physique et sportive","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-gap-v1-fr-primary-ce2-subject-8""]","[""Activités athlétiques"",""Sports collectifs"",""Coordination corporelle""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-ce2-developpement-personnel","fr-primary-ce2","Développement personnel","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-2"",""url"":""https://www.minedub.cm/download/350/archives/5868/02-programme-niveau-02-2019.pdf"",""version"":""6dc059638d59463d55f12d6c9488bf04fa1ae9c00e1d51891f80702108dce6a2""}]","[""annual-gap-v1-fr-primary-ce2-subject-9""]","[""Artisanat"",""Activités agropastorales"",""Vie domestique""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm1-francais-et-litterature","fr-primary-cm1","Français et littérature","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm1-subject-0""]","[""Expression orale"",""Lecture et littérature"",""Écriture"",""Étude de la langue""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm1-english-language","fr-primary-cm1","English language","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm1-subject-1""]","[""Listening and speaking"",""Reading"",""Writing"",""Grammar and vocabulary""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm1-langues-et-cultures-nationales","fr-primary-cm1","Langues et cultures nationales","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm1-subject-2""]","[""Communication orale"",""Culture nationale"",""Échanges et activités collectives""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm1-mathematiques","fr-primary-cm1","Mathématiques","YEAR","PARTIAL","7","0","0","7","7","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-math-v1-fr-primary-cm1-1"",""annual-math-v1-fr-primary-cm1-2"",""annual-math-v1-fr-primary-cm1-3"",""annual-math-v1-fr-primary-cm1-4"",""annual-math-v1-fr-primary-cm1-5"",""annual-math-v1-fr-primary-cm1-7"",""annual-math-v1-fr-primary-cm1-8""]","[""La nature"",""Le village, la ville"",""L’école"",""Les métiers"",""Les voyages"",""Sports et loisirs"",""Dans l’espace""]","Extraits annuels et objectifs documentés ; totalité des cellules et leçons non structurée. Anomalies exclues explicitement.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm1-sciences-et-technologies","fr-primary-cm1","Sciences et technologies","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm1-subject-4""]","[""Sciences de la vie"",""Matière"",""Technologie"",""Activités agropastorales"",""Environnement""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm1-technologies-de-l-information-et-de-la-communication","fr-primary-cm1","Technologies de l’information et de la communication","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm1-subject-5""]","[""Environnement informatique"",""Usages responsables"",""Santé et sécurité"",""Production numérique"",""Internet"",""Programmation élémentaire""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm1-sciences-humaines-et-sociales","fr-primary-cm1","Sciences humaines et sociales","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm1-subject-6""]","[""Vie collective"",""Droits et devoirs"",""Citoyenneté"",""Paix et sécurité"",""Histoire"",""Géographie""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm1-education-artistique","fr-primary-cm1","Éducation artistique","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm1-subject-7""]","[""Arts visuels"",""Musique"",""Arts dramatiques"",""Danse""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm1-education-physique-et-sportive","fr-primary-cm1","Éducation physique et sportive","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm1-subject-8""]","[""Activités athlétiques"",""Sports collectifs"",""Coordination corporelle""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm1-developpement-personnel","fr-primary-cm1","Développement personnel","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm1-subject-9""]","[""Artisanat"",""Activités agropastorales"",""Vie domestique""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm2-francais-et-litterature","fr-primary-cm2","Français et littérature","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm2-subject-0""]","[""Expression orale"",""Lecture et littérature"",""Écriture"",""Étude de la langue""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm2-english-language","fr-primary-cm2","English language","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm2-subject-1""]","[""Listening and speaking"",""Reading"",""Writing"",""Grammar and vocabulary""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm2-langues-et-cultures-nationales","fr-primary-cm2","Langues et cultures nationales","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm2-subject-2""]","[""Communication orale"",""Culture nationale"",""Échanges et activités collectives""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm2-mathematiques","fr-primary-cm2","Mathématiques","YEAR","PARTIAL","7","0","0","7","7","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-math-v1-fr-primary-cm2-1"",""annual-math-v1-fr-primary-cm2-2"",""annual-math-v1-fr-primary-cm2-3"",""annual-math-v1-fr-primary-cm2-4"",""annual-math-v1-fr-primary-cm2-5"",""annual-math-v1-fr-primary-cm2-7"",""annual-math-v1-fr-primary-cm2-8""]","[""La nature"",""Le village, la ville"",""L’école"",""Les métiers"",""Les voyages"",""Sports et loisirs"",""Dans l’espace""]","Extraits annuels et objectifs documentés ; totalité des cellules et leçons non structurée. Anomalies exclues explicitement.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm2-sciences-et-technologies","fr-primary-cm2","Sciences et technologies","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm2-subject-4""]","[""Sciences de la vie"",""Matière"",""Technologie"",""Activités agropastorales"",""Environnement""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm2-technologies-de-l-information-et-de-la-communication","fr-primary-cm2","Technologies de l’information et de la communication","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm2-subject-5""]","[""Environnement informatique"",""Usages responsables"",""Santé et sécurité"",""Production numérique"",""Internet"",""Programmation élémentaire""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm2-sciences-humaines-et-sociales","fr-primary-cm2","Sciences humaines et sociales","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm2-subject-6""]","[""Vie collective"",""Droits et devoirs"",""Citoyenneté"",""Paix et sécurité"",""Histoire"",""Géographie""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm2-education-artistique","fr-primary-cm2","Éducation artistique","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm2-subject-7""]","[""Arts visuels"",""Musique"",""Arts dramatiques"",""Danse""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm2-education-physique-et-sportive","fr-primary-cm2","Éducation physique et sportive","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm2-subject-8""]","[""Activités athlétiques"",""Sports collectifs"",""Coordination corporelle""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-fr-primary-cm2-developpement-personnel","fr-primary-cm2","Développement personnel","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-fr-primary-3"",""url"":""https://www.minedub.cm/download/350/archives/5866/03-programme-niveau-03-2019.pdf"",""version"":""916bffbda61442b628c42bb8fc74703e145b6f250a51d2b06b74549ae9dcc468""}]","[""annual-gap-v1-fr-primary-cm2-subject-9""]","[""Artisanat"",""Activités agropastorales"",""Vie domestique""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-en-primary-1-english-language","en-primary-1","English Language","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-en-primary-1"",""url"":""https://www.minedub.cm/download/350/archives/5853/01-program-level-one-2019.pdf"",""version"":""38a7c7eddea5ede2bc05bf071716e7067fd9fb987cad2d43fd33a9e294baf957""}]","[""annual-gap-v1-en-primary-1-subject-0""]","[""Listening and speaking"",""Reading"",""Writing""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-en-primary-1-mathematics","en-primary-1","Mathematics","YEAR","PARTIAL","5","0","0","5","5","[{""id"":""minedub-en-primary-1"",""url"":""https://www.minedub.cm/download/350/archives/5853/01-program-level-one-2019.pdf"",""version"":""38a7c7eddea5ede2bc05bf071716e7067fd9fb987cad2d43fd33a9e294baf957""}]","[""annual-math-v1-en-primary-1-1"",""annual-math-v1-en-primary-1-2"",""annual-math-v1-en-primary-1-3"",""annual-math-v1-en-primary-1-4"",""annual-math-v1-en-primary-1-5""]","[""Sets and logic"",""Numbers and operations"",""Measurement and size"",""Geometry and space"",""Graphs and statistics""]","Extraits annuels et objectifs documentés ; totalité des cellules et leçons non structurée. Anomalies exclues explicitement.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
"annual-scope-v1-en-primary-1-science-and-technology","en-primary-1","Science and Technology","YEAR","PARTIAL","1","0","0","1","1","[{""id"":""minedub-en-primary-1"",""url"":""https://www.minedub.cm/download/350/archives/5853/01-program-level-one-2019.pdf"",""version"":""38a7c7eddea5ede2bc05bf071716e7067fd9fb987cad2d43fd33a9e294baf957""}]","[""annual-gap-v1-en-primary-1-subject-2""]","[""Health"",""Environment"",""Technology""]","Objectifs communs du niveau structurés ; tableaux détaillés propres à la classe et leçons restant à extraire.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINEDUB_DISCIPLINE_INDEX"
